year_month,age,patient_gender_code,race_code,PCV_combined,COVID_severity,count
2020-06,3,M,U,PPSV23_10yrs,resp_severe,18
2020-06,3,M,U,U,ICU_crit_care,169
2020-06,3,M,U,U,non_resp_severe,91
2020-06,3,M,U,U,non_severe,934
2020-06,3,M,U,U,resp_severe,449
2020-06,3,M,W,PCV13_only,ICU_crit_care,9
2020-06,3,M,W,PCV13_only,non_resp_severe,6
2020-06,3,M,W,PCV13_only,non_severe,31
2020-06,3,M,W,PCV13_only,resp_severe,16
2020-06,3,M,W,PCV13_PPSV23_10yrs,ICU_crit_care,2
2020-06,3,M,W,PCV13_PPSV23_10yrs,non_resp_severe,3
2020-06,3,M,W,PCV13_PPSV23_10yrs,non_severe,10
2020-06,3,M,W,PCV13_PPSV23_10yrs,resp_severe,3
2020-06,3,M,W,PPSV23_10yrs,ICU_crit_care,3
2020-06,3,M,W,PPSV23_10yrs,non_resp_severe,8
2020-06,3,M,W,PPSV23_10yrs,non_severe,23
2020-06,3,M,W,PPSV23_10yrs,resp_severe,15
2020-06,3,M,W,U,ICU_crit_care,55
2020-06,3,M,W,U,non_resp_severe,65
2020-06,3,M,W,U,non_severe,472
2020-06,3,M,W,U,resp_severe,219
2020-06,3,U,A,PCV13_only,ICU_crit_care,0
2020-06,3,U,A,PCV13_only,non_resp_severe,0
2020-06,3,U,A,PCV13_only,non_severe,0
2020-06,3,U,A,PCV13_only,resp_severe,0
2020-06,3,U,A,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,3,U,A,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,3,U,A,PCV13_PPSV23_10yrs,non_severe,0
2020-06,3,U,A,PCV13_PPSV23_10yrs,resp_severe,0
2020-06,3,U,A,PPSV23_10yrs,ICU_crit_care,0
2020-06,3,U,A,PPSV23_10yrs,non_resp_severe,0
2020-06,3,U,A,PPSV23_10yrs,non_severe,0
2020-06,3,U,A,PPSV23_10yrs,resp_severe,0
2020-06,3,U,A,U,ICU_crit_care,3
2020-06,3,U,A,U,non_resp_severe,0
2020-06,3,U,A,U,non_severe,0
2020-06,3,U,A,U,resp_severe,0
2020-06,3,U,B,PCV13_only,ICU_crit_care,0
2020-06,3,U,B,PCV13_only,non_resp_severe,0
2020-06,3,U,B,PCV13_only,non_severe,0
2020-06,3,U,B,PCV13_only,resp_severe,0
2020-06,3,U,B,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,3,U,B,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,3,U,B,PCV13_PPSV23_10yrs,non_severe,0
2020-06,3,U,B,PCV13_PPSV23_10yrs,resp_severe,0
2020-06,3,U,B,PPSV23_10yrs,ICU_crit_care,0
2020-06,3,U,B,PPSV23_10yrs,non_resp_severe,0
2020-06,3,U,B,PPSV23_10yrs,non_severe,0
2020-06,3,U,B,PPSV23_10yrs,resp_severe,0
2020-06,3,U,B,U,ICU_crit_care,0
2020-06,3,U,B,U,non_resp_severe,0
2020-06,3,U,B,U,non_severe,0
2020-06,3,U,B,U,resp_severe,0
2020-06,3,U,H,PCV13_only,ICU_crit_care,0
2020-06,3,U,H,PCV13_only,non_resp_severe,0
2020-06,3,U,H,PCV13_only,non_severe,0
2020-06,3,U,H,PCV13_only,resp_severe,0
2020-06,3,U,H,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,3,U,H,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,3,U,H,PCV13_PPSV23_10yrs,non_severe,0
2020-06,3,U,H,PCV13_PPSV23_10yrs,resp_severe,0
2020-06,3,U,H,PPSV23_10yrs,ICU_crit_care,0
2020-06,3,U,H,PPSV23_10yrs,non_resp_severe,0
2020-06,3,U,H,PPSV23_10yrs,non_severe,0
2020-06,3,U,H,PPSV23_10yrs,resp_severe,0
2020-06,3,U,H,U,ICU_crit_care,0
2020-06,3,U,H,U,non_resp_severe,0
2020-06,3,U,H,U,non_severe,3
2020-06,3,U,H,U,resp_severe,0
2020-06,3,U,U,PCV13_only,ICU_crit_care,0
2020-06,3,U,U,PCV13_only,non_resp_severe,0
2020-06,3,U,U,PCV13_only,non_severe,0
2020-06,3,U,U,PCV13_only,resp_severe,0
2020-06,3,U,U,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,3,U,U,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,3,U,U,PCV13_PPSV23_10yrs,non_severe,0
2020-06,3,U,U,PCV13_PPSV23_10yrs,resp_severe,0
2020-06,3,U,U,PPSV23_10yrs,ICU_crit_care,0
2020-06,3,U,U,PPSV23_10yrs,non_resp_severe,0
2020-06,3,U,U,PPSV23_10yrs,non_severe,0
2020-06,3,U,U,PPSV23_10yrs,resp_severe,0
2020-06,3,U,U,U,ICU_crit_care,3
2020-06,3,U,U,U,non_resp_severe,1
2020-06,3,U,U,U,non_severe,1
2020-06,3,U,U,U,resp_severe,3
2020-06,3,U,W,PCV13_only,ICU_crit_care,0
2020-06,3,U,W,PCV13_only,non_resp_severe,0
2020-06,3,U,W,PCV13_only,non_severe,0
2020-06,3,U,W,PCV13_only,resp_severe,0
2020-06,3,U,W,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,3,U,W,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,3,U,W,PCV13_PPSV23_10yrs,non_severe,0
2020-06,3,U,W,PCV13_PPSV23_10yrs,resp_severe,0
2020-06,3,U,W,PPSV23_10yrs,ICU_crit_care,0
2020-06,3,U,W,PPSV23_10yrs,non_resp_severe,0
2020-06,3,U,W,PPSV23_10yrs,non_severe,1
2020-06,3,U,W,PPSV23_10yrs,resp_severe,0
2020-06,3,U,W,U,ICU_crit_care,0
2020-06,3,U,W,U,non_resp_severe,0
2020-06,3,U,W,U,non_severe,2
2020-06,3,U,W,U,resp_severe,3
2020-06,4,F,A,PCV13_only,ICU_crit_care,0
2020-06,4,F,A,PCV13_only,non_resp_severe,0
2020-06,4,F,A,PCV13_only,non_severe,1
2020-06,4,F,A,PCV13_only,resp_severe,1
2020-06,4,F,A,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,4,F,A,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,4,F,A,PCV13_PPSV23_10yrs,non_severe,1
2020-06,4,F,A,PCV13_PPSV23_10yrs,resp_severe,0
2020-06,4,F,A,PPSV23_10yrs,ICU_crit_care,0
2020-06,4,F,A,PPSV23_10yrs,non_resp_severe,0
2020-06,4,F,A,PPSV23_10yrs,non_severe,3
2020-06,4,F,A,PPSV23_10yrs,resp_severe,0
2020-06,4,F,A,U,ICU_crit_care,3
2020-06,4,F,A,U,non_resp_severe,3
2020-06,4,F,A,U,non_severe,24
2020-06,4,F,A,U,resp_severe,1
2020-06,4,F,B,PCV13_only,ICU_crit_care,0
2020-06,4,F,B,PCV13_only,non_resp_severe,0
2020-06,4,F,B,PCV13_only,non_severe,8
2020-06,4,F,B,PCV13_only,resp_severe,5
2020-06,4,F,B,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,4,F,B,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,4,F,B,PCV13_PPSV23_10yrs,non_severe,0
2020-06,4,F,B,PCV13_PPSV23_10yrs,resp_severe,0
2020-06,4,F,B,PPSV23_10yrs,ICU_crit_care,3
2020-06,4,F,B,PPSV23_10yrs,non_resp_severe,0
2020-06,4,F,B,PPSV23_10yrs,non_severe,8
2020-06,4,F,B,PPSV23_10yrs,resp_severe,2
2020-06,4,F,B,U,ICU_crit_care,7
2020-06,4,F,B,U,non_resp_severe,13
2020-06,4,F,B,U,non_severe,81
2020-06,4,F,B,U,resp_severe,32
2020-06,4,F,H,PCV13_only,ICU_crit_care,0
2020-06,4,F,H,PCV13_only,non_resp_severe,0
2020-06,4,F,H,PCV13_only,non_severe,12
2020-06,4,F,H,PCV13_only,resp_severe,2
2020-06,4,F,H,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,4,F,H,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,4,F,H,PCV13_PPSV23_10yrs,non_severe,5
2020-06,4,F,H,PCV13_PPSV23_10yrs,resp_severe,0
2020-06,4,F,H,PPSV23_10yrs,ICU_crit_care,3
2020-06,4,F,H,PPSV23_10yrs,non_resp_severe,1
2020-06,4,F,H,PPSV23_10yrs,non_severe,7
2020-06,4,F,H,PPSV23_10yrs,resp_severe,5
2020-06,4,F,H,U,ICU_crit_care,21
2020-06,4,F,H,U,non_resp_severe,17
2020-06,4,F,H,U,non_severe,139
2020-06,4,F,H,U,resp_severe,71
2020-06,4,F,U,PCV13_only,ICU_crit_care,3
2020-06,4,F,U,PCV13_only,non_resp_severe,10
2020-06,4,F,U,PCV13_only,non_severe,81
2020-06,4,F,U,PCV13_only,resp_severe,31
2020-06,4,F,U,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,4,F,U,PCV13_PPSV23_10yrs,non_resp_severe,4
2020-06,4,F,U,PCV13_PPSV23_10yrs,non_severe,17
2020-06,4,F,U,PCV13_PPSV23_10yrs,resp_severe,6
2020-06,4,F,U,PPSV23_10yrs,ICU_crit_care,1
2020-06,4,F,U,PPSV23_10yrs,non_resp_severe,10
2020-06,4,F,U,PPSV23_10yrs,non_severe,37
2020-06,4,F,U,PPSV23_10yrs,resp_severe,22
2020-06,4,F,U,U,ICU_crit_care,83
2020-06,4,F,U,U,non_resp_severe,150
2020-06,4,F,U,U,non_severe,1268
2020-06,4,F,U,U,resp_severe,360
2020-06,4,F,W,PCV13_only,ICU_crit_care,2
2020-06,4,F,W,PCV13_only,non_resp_severe,6
2020-06,4,F,W,PCV13_only,non_severe,52
2020-06,4,F,W,PCV13_only,resp_severe,14
2020-06,4,F,W,PCV13_PPSV23_10yrs,ICU_crit_care,3
2020-06,4,F,W,PCV13_PPSV23_10yrs,non_resp_severe,1
2020-06,4,F,W,PCV13_PPSV23_10yrs,non_severe,17
2020-06,4,F,W,PCV13_PPSV23_10yrs,resp_severe,4
2020-06,4,F,W,PPSV23_10yrs,ICU_crit_care,2
2020-06,4,F,W,PPSV23_10yrs,non_resp_severe,5
2020-06,4,F,W,PPSV23_10yrs,non_severe,31
2020-06,4,F,W,PPSV23_10yrs,resp_severe,12
2020-06,4,F,W,U,ICU_crit_care,54
2020-06,4,F,W,U,non_resp_severe,89
2020-06,4,F,W,U,non_severe,829
2020-06,4,F,W,U,resp_severe,165
2020-06,4,M,A,PCV13_only,ICU_crit_care,0
2020-06,4,M,A,PCV13_only,non_resp_severe,0
2020-06,4,M,A,PCV13_only,non_severe,3
2020-06,4,M,A,PCV13_only,resp_severe,0
2020-06,4,M,A,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,4,M,A,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,4,M,A,PCV13_PPSV23_10yrs,non_severe,0
2020-06,4,M,A,PCV13_PPSV23_10yrs,resp_severe,0
2020-06,4,M,A,PPSV23_10yrs,ICU_crit_care,0
2020-06,4,M,A,PPSV23_10yrs,non_resp_severe,0
2020-06,4,M,A,PPSV23_10yrs,non_severe,1
2020-06,4,M,A,PPSV23_10yrs,resp_severe,0
2020-06,4,M,A,U,ICU_crit_care,2
2020-06,4,M,A,U,non_resp_severe,2
2020-06,4,M,A,U,non_severe,13
2020-06,4,M,A,U,resp_severe,5
2020-06,4,M,B,PCV13_only,ICU_crit_care,1
2020-06,4,M,B,PCV13_only,non_resp_severe,0
2020-06,4,M,B,PCV13_only,non_severe,7
2020-06,4,M,B,PCV13_only,resp_severe,1
2020-06,4,M,B,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,4,M,B,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,4,M,B,PCV13_PPSV23_10yrs,non_severe,0
2020-06,4,M,B,PCV13_PPSV23_10yrs,resp_severe,1
2020-06,4,M,B,PPSV23_10yrs,ICU_crit_care,0
2020-06,4,M,B,PPSV23_10yrs,non_resp_severe,0
2020-06,4,M,B,PPSV23_10yrs,non_severe,5
2020-06,4,M,B,PPSV23_10yrs,resp_severe,1
2020-06,4,M,B,U,ICU_crit_care,10
2020-06,4,M,B,U,non_resp_severe,11
2020-06,4,M,B,U,non_severe,39
2020-06,4,M,B,U,resp_severe,24
2020-06,4,M,H,PCV13_only,ICU_crit_care,2
2020-06,4,M,H,PCV13_only,non_resp_severe,3
2020-06,4,M,H,PCV13_only,non_severe,5
2020-06,4,M,H,PCV13_only,resp_severe,3
2020-06,4,M,H,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,4,M,H,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,4,M,H,PCV13_PPSV23_10yrs,non_severe,4
2020-06,4,M,H,PCV13_PPSV23_10yrs,resp_severe,0
2020-06,4,M,H,PPSV23_10yrs,ICU_crit_care,3
2020-06,4,M,H,PPSV23_10yrs,non_resp_severe,0
2020-06,4,M,H,PPSV23_10yrs,non_severe,5
2020-06,4,M,H,PPSV23_10yrs,resp_severe,5
2020-06,4,M,H,U,ICU_crit_care,30
2020-06,4,M,H,U,non_resp_severe,16
2020-06,4,M,H,U,non_severe,88
2020-06,4,M,H,U,resp_severe,43
2020-06,4,M,U,PCV13_only,ICU_crit_care,8
2020-06,4,M,U,PCV13_only,non_resp_severe,7
2020-06,4,M,U,PCV13_only,non_severe,33
2020-06,4,M,U,PCV13_only,resp_severe,16
2020-06,4,M,U,PCV13_PPSV23_10yrs,ICU_crit_care,2
2020-06,4,M,U,PCV13_PPSV23_10yrs,non_resp_severe,2
2020-06,4,M,U,PCV13_PPSV23_10yrs,non_severe,4
2020-06,4,M,U,PCV13_PPSV23_10yrs,resp_severe,2
2020-06,4,M,U,PPSV23_10yrs,ICU_crit_care,6
2020-06,4,M,U,PPSV23_10yrs,non_resp_severe,1
2020-06,4,M,U,PPSV23_10yrs,non_severe,30
2020-06,4,M,U,PPSV23_10yrs,resp_severe,21
2020-06,4,M,U,U,ICU_crit_care,108
2020-06,4,M,U,U,non_resp_severe,102
2020-06,4,M,U,U,non_severe,689
2020-06,4,M,U,U,resp_severe,294
2020-06,4,M,W,PCV13_only,ICU_crit_care,10
2020-06,4,M,W,PCV13_only,non_resp_severe,3
2020-06,4,M,W,PCV13_only,non_severe,28
2020-06,4,M,W,PCV13_only,resp_severe,16
2020-06,4,M,W,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,4,M,W,PCV13_PPSV23_10yrs,non_resp_severe,3
2020-06,4,M,W,PCV13_PPSV23_10yrs,non_severe,5
2020-06,4,M,W,PCV13_PPSV23_10yrs,resp_severe,2
2020-06,4,M,W,PPSV23_10yrs,ICU_crit_care,3
2020-06,4,M,W,PPSV23_10yrs,non_resp_severe,3
2020-06,4,M,W,PPSV23_10yrs,non_severe,14
2020-06,4,M,W,PPSV23_10yrs,resp_severe,8
2020-06,4,M,W,U,ICU_crit_care,42
2020-06,4,M,W,U,non_resp_severe,38
2020-06,4,M,W,U,non_severe,367
2020-06,4,M,W,U,resp_severe,140
2020-06,4,U,A,PCV13_only,ICU_crit_care,0
2020-06,4,U,A,PCV13_only,non_resp_severe,0
2020-06,4,U,A,PCV13_only,non_severe,1
2020-06,4,U,A,PCV13_only,resp_severe,0
2020-06,4,U,A,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,4,U,A,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,4,U,A,PCV13_PPSV23_10yrs,non_severe,0
2020-06,4,U,A,PCV13_PPSV23_10yrs,resp_severe,0
2020-06,4,U,A,PPSV23_10yrs,ICU_crit_care,0
2020-06,4,U,A,PPSV23_10yrs,non_resp_severe,0
2020-06,4,U,A,PPSV23_10yrs,non_severe,0
2020-06,4,U,A,PPSV23_10yrs,resp_severe,0
2020-06,4,U,A,U,ICU_crit_care,0
2020-06,4,U,A,U,non_resp_severe,0
2020-06,4,U,A,U,non_severe,2
2020-06,4,U,A,U,resp_severe,0
2020-06,4,U,B,PCV13_only,ICU_crit_care,0
2020-06,4,U,B,PCV13_only,non_resp_severe,0
2020-06,4,U,B,PCV13_only,non_severe,0
2020-06,4,U,B,PCV13_only,resp_severe,0
2020-06,4,U,B,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,4,U,B,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,4,U,B,PCV13_PPSV23_10yrs,non_severe,0
2020-06,4,U,B,PCV13_PPSV23_10yrs,resp_severe,0
2020-06,4,U,B,PPSV23_10yrs,ICU_crit_care,0
2020-06,4,U,B,PPSV23_10yrs,non_resp_severe,0
2020-06,4,U,B,PPSV23_10yrs,non_severe,0
2020-06,4,U,B,PPSV23_10yrs,resp_severe,0
2020-06,4,U,B,U,ICU_crit_care,0
2020-06,4,U,B,U,non_resp_severe,0
2020-06,4,U,B,U,non_severe,2
2020-06,4,U,B,U,resp_severe,0
2020-06,4,U,H,PCV13_only,ICU_crit_care,0
2020-06,4,U,H,PCV13_only,non_resp_severe,0
2020-06,4,U,H,PCV13_only,non_severe,0
2020-06,4,U,H,PCV13_only,resp_severe,0
2020-06,4,U,H,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,4,U,H,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,4,U,H,PCV13_PPSV23_10yrs,non_severe,0
2020-06,4,U,H,PCV13_PPSV23_10yrs,resp_severe,0
2020-06,4,U,H,PPSV23_10yrs,ICU_crit_care,0
2020-06,4,U,H,PPSV23_10yrs,non_resp_severe,0
2020-06,4,U,H,PPSV23_10yrs,non_severe,0
2020-06,4,U,H,PPSV23_10yrs,resp_severe,0
2020-06,4,U,H,U,ICU_crit_care,0
2020-06,4,U,H,U,non_resp_severe,0
2020-06,4,U,H,U,non_severe,3
2020-06,4,U,H,U,resp_severe,2
2020-06,4,U,U,PCV13_only,ICU_crit_care,0
2020-06,4,U,U,PCV13_only,non_resp_severe,2
2020-06,4,U,U,PCV13_only,non_severe,0
2020-06,4,U,U,PCV13_only,resp_severe,0
2020-06,4,U,U,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,4,U,U,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,4,U,U,PCV13_PPSV23_10yrs,non_severe,0
2020-06,4,U,U,PCV13_PPSV23_10yrs,resp_severe,0
2020-06,4,U,U,PPSV23_10yrs,ICU_crit_care,0
2020-06,4,U,U,PPSV23_10yrs,non_resp_severe,0
2020-06,4,U,U,PPSV23_10yrs,non_severe,0
2020-06,4,U,U,PPSV23_10yrs,resp_severe,0
2020-06,4,U,U,U,ICU_crit_care,0
2020-06,4,U,U,U,non_resp_severe,0
2020-06,4,U,U,U,non_severe,4
2020-06,4,U,U,U,resp_severe,2
2020-06,4,U,W,PCV13_only,ICU_crit_care,0
2020-06,4,U,W,PCV13_only,non_resp_severe,0
2020-06,4,U,W,PCV13_only,non_severe,0
2020-06,4,U,W,PCV13_only,resp_severe,0
2020-06,4,U,W,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,4,U,W,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,4,U,W,PCV13_PPSV23_10yrs,non_severe,0
2020-06,4,U,W,PCV13_PPSV23_10yrs,resp_severe,0
2020-06,4,U,W,PPSV23_10yrs,ICU_crit_care,0
2020-06,4,U,W,PPSV23_10yrs,non_resp_severe,0
2020-06,4,U,W,PPSV23_10yrs,non_severe,0
2020-06,4,U,W,PPSV23_10yrs,resp_severe,0
2020-06,4,U,W,U,ICU_crit_care,0
2020-06,4,U,W,U,non_resp_severe,0
2020-06,4,U,W,U,non_severe,2
2020-06,4,U,W,U,resp_severe,2
2020-06,5,F,A,PCV13_only,ICU_crit_care,0
2020-06,5,F,A,PCV13_only,non_resp_severe,0
2020-06,5,F,A,PCV13_only,non_severe,0
2020-06,5,F,A,PCV13_only,resp_severe,0
2020-06,5,F,A,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,5,F,A,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,5,F,A,PCV13_PPSV23_10yrs,non_severe,0
2020-06,5,F,A,PCV13_PPSV23_10yrs,resp_severe,0
2020-06,5,F,A,PPSV23_10yrs,ICU_crit_care,0
2020-06,5,F,A,PPSV23_10yrs,non_resp_severe,0
2020-06,5,F,A,PPSV23_10yrs,non_severe,3
2020-06,5,F,A,PPSV23_10yrs,resp_severe,3
2020-06,5,F,A,U,ICU_crit_care,0
2020-06,5,F,A,U,non_resp_severe,1
2020-06,5,F,A,U,non_severe,10
2020-06,5,F,A,U,resp_severe,4
2020-06,5,F,B,PCV13_only,ICU_crit_care,0
2020-06,5,F,B,PCV13_only,non_resp_severe,1
2020-06,5,F,B,PCV13_only,non_severe,3
2020-06,5,F,B,PCV13_only,resp_severe,1
2020-06,5,F,B,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,5,F,B,PCV13_PPSV23_10yrs,non_resp_severe,3
2020-06,5,F,B,PCV13_PPSV23_10yrs,non_severe,0
2020-06,5,F,B,PCV13_PPSV23_10yrs,resp_severe,0
2020-06,5,F,B,PPSV23_10yrs,ICU_crit_care,0
2020-06,5,F,B,PPSV23_10yrs,non_resp_severe,0
2020-06,5,F,B,PPSV23_10yrs,non_severe,1
2020-06,5,F,B,PPSV23_10yrs,resp_severe,0
2020-06,5,F,B,U,ICU_crit_care,1
2020-06,5,F,B,U,non_resp_severe,7
2020-06,5,F,B,U,non_severe,25
2020-06,5,F,B,U,resp_severe,17
2020-06,5,F,H,PCV13_only,ICU_crit_care,0
2020-06,5,F,H,PCV13_only,non_resp_severe,0
2020-06,5,F,H,PCV13_only,non_severe,2
2020-06,5,F,H,PCV13_only,resp_severe,0
2020-06,5,F,H,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,5,F,H,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,5,F,H,PCV13_PPSV23_10yrs,non_severe,0
2020-06,5,F,H,PCV13_PPSV23_10yrs,resp_severe,0
2020-06,5,F,H,PPSV23_10yrs,ICU_crit_care,0
2020-06,5,F,H,PPSV23_10yrs,non_resp_severe,2
2020-06,5,F,H,PPSV23_10yrs,non_severe,1
2020-06,5,F,H,PPSV23_10yrs,resp_severe,3
2020-06,5,F,H,U,ICU_crit_care,3
2020-06,5,F,H,U,non_resp_severe,6
2020-06,5,F,H,U,non_severe,57
2020-06,5,F,H,U,resp_severe,13
2020-06,5,F,U,PCV13_only,ICU_crit_care,2
2020-06,5,F,U,PCV13_only,non_resp_severe,4
2020-06,5,F,U,PCV13_only,non_severe,24
2020-06,5,F,U,PCV13_only,resp_severe,9
2020-06,5,F,U,PCV13_PPSV23_10yrs,ICU_crit_care,2
2020-06,5,F,U,PCV13_PPSV23_10yrs,non_resp_severe,1
2020-06,5,F,U,PCV13_PPSV23_10yrs,non_severe,7
2020-06,5,F,U,PCV13_PPSV23_10yrs,resp_severe,2
2020-06,5,F,U,PPSV23_10yrs,ICU_crit_care,1
2020-06,5,F,U,PPSV23_10yrs,non_resp_severe,3
2020-06,5,F,U,PPSV23_10yrs,non_severe,20
2020-06,5,F,U,PPSV23_10yrs,resp_severe,8
2020-06,5,F,U,U,ICU_crit_care,32
2020-06,5,F,U,U,non_resp_severe,64
2020-06,5,F,U,U,non_severe,556
2020-06,5,F,U,U,resp_severe,125
2020-06,5,F,W,PCV13_only,ICU_crit_care,3
2020-06,5,F,W,PCV13_only,non_resp_severe,5
2020-06,5,F,W,PCV13_only,non_severe,34
2020-06,5,F,W,PCV13_only,resp_severe,6
2020-06,5,F,W,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,5,F,W,PCV13_PPSV23_10yrs,non_resp_severe,3
2020-06,5,F,W,PCV13_PPSV23_10yrs,non_severe,2
2020-06,5,F,W,PCV13_PPSV23_10yrs,resp_severe,2
2020-06,5,F,W,PPSV23_10yrs,ICU_crit_care,0
2020-06,5,F,W,PPSV23_10yrs,non_resp_severe,1
2020-06,5,F,W,PPSV23_10yrs,non_severe,6
2020-06,5,F,W,PPSV23_10yrs,resp_severe,3
2020-06,5,F,W,U,ICU_crit_care,4
2020-06,5,F,W,U,non_resp_severe,53
2020-06,5,F,W,U,non_severe,347
2020-06,5,F,W,U,resp_severe,94
2020-06,5,M,A,PCV13_only,ICU_crit_care,0
2020-06,5,M,A,PCV13_only,non_resp_severe,0
2020-06,5,M,A,PCV13_only,non_severe,0
2020-06,5,M,A,PCV13_only,resp_severe,0
2020-06,5,M,A,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,5,M,A,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,5,M,A,PCV13_PPSV23_10yrs,non_severe,0
2020-06,5,M,A,PCV13_PPSV23_10yrs,resp_severe,0
2020-06,5,M,A,PPSV23_10yrs,ICU_crit_care,0
2020-06,5,M,A,PPSV23_10yrs,non_resp_severe,0
2020-06,5,M,A,PPSV23_10yrs,non_severe,0
2020-06,5,M,A,PPSV23_10yrs,resp_severe,0
2020-06,5,M,A,U,ICU_crit_care,0
2020-06,5,M,A,U,non_resp_severe,0
2020-06,5,M,A,U,non_severe,2
2020-06,5,M,A,U,resp_severe,3
2020-06,5,M,B,PCV13_only,ICU_crit_care,0
2020-06,5,M,B,PCV13_only,non_resp_severe,0
2020-06,5,M,B,PCV13_only,non_severe,0
2020-06,5,M,B,PCV13_only,resp_severe,3
2020-06,5,M,B,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,5,M,B,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,5,M,B,PCV13_PPSV23_10yrs,non_severe,0
2020-06,5,M,B,PCV13_PPSV23_10yrs,resp_severe,0
2020-06,5,M,B,PPSV23_10yrs,ICU_crit_care,0
2020-06,5,M,B,PPSV23_10yrs,non_resp_severe,0
2020-06,5,M,B,PPSV23_10yrs,non_severe,2
2020-06,5,M,B,PPSV23_10yrs,resp_severe,0
2020-06,5,M,B,U,ICU_crit_care,0
2020-06,5,M,B,U,non_resp_severe,3
2020-06,5,M,B,U,non_severe,18
2020-06,5,M,B,U,resp_severe,2
2020-06,5,M,H,PCV13_only,ICU_crit_care,0
2020-06,5,M,H,PCV13_only,non_resp_severe,0
2020-06,5,M,H,PCV13_only,non_severe,0
2020-06,5,M,H,PCV13_only,resp_severe,2
2020-06,5,M,H,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,5,M,H,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,5,M,H,PCV13_PPSV23_10yrs,non_severe,0
2020-06,5,M,H,PCV13_PPSV23_10yrs,resp_severe,0
2020-06,5,M,H,PPSV23_10yrs,ICU_crit_care,0
2020-06,5,M,H,PPSV23_10yrs,non_resp_severe,0
2020-06,5,M,H,PPSV23_10yrs,non_severe,3
2020-06,5,M,H,PPSV23_10yrs,resp_severe,0
2020-06,5,M,H,U,ICU_crit_care,5
2020-06,5,M,H,U,non_resp_severe,5
2020-06,5,M,H,U,non_severe,20
2020-06,5,M,H,U,resp_severe,14
2020-06,5,M,U,PCV13_only,ICU_crit_care,4
2020-06,5,M,U,PCV13_only,non_resp_severe,1
2020-06,5,M,U,PCV13_only,non_severe,9
2020-06,5,M,U,PCV13_only,resp_severe,8
2020-06,5,M,U,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-06,5,M,U,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-06,5,M,U,PCV13_PPSV23_10yrs,non_severe,0
2020-06,5,M,U,PCV13_PPSV23_10yrs,resp_severe,3
2020-06,5,M,U,PPSV23_10yrs,ICU_crit_care,3
2020-06,5,M,U,PPSV23_10yrs,non_resp_severe,2
2020-06,5,M,U,PPSV23_10yrs,non_severe,11
2020-06,5,M,U,PPSV23_10yrs,resp_severe,6
