year_month,age,patient_gender_code,race_code,PCV_combined,COVID_severity,count
2020-05,3,U,U,PPSV23_10yrs,ICU_crit_care,0
2020-05,3,U,U,PPSV23_10yrs,non_resp_severe,0
2020-05,3,U,U,PPSV23_10yrs,non_severe,0
2020-05,3,U,U,PPSV23_10yrs,resp_severe,0
2020-05,3,U,U,U,ICU_crit_care,0
2020-05,3,U,U,U,non_resp_severe,1
2020-05,3,U,U,U,non_severe,4
2020-05,3,U,U,U,resp_severe,2
2020-05,3,U,W,PCV13_only,ICU_crit_care,0
2020-05,3,U,W,PCV13_only,non_resp_severe,0
2020-05,3,U,W,PCV13_only,non_severe,3
2020-05,3,U,W,PCV13_only,resp_severe,0
2020-05,3,U,W,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,3,U,W,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,3,U,W,PCV13_PPSV23_10yrs,non_severe,0
2020-05,3,U,W,PCV13_PPSV23_10yrs,resp_severe,0
2020-05,3,U,W,PPSV23_10yrs,ICU_crit_care,0
2020-05,3,U,W,PPSV23_10yrs,non_resp_severe,0
2020-05,3,U,W,PPSV23_10yrs,non_severe,0
2020-05,3,U,W,PPSV23_10yrs,resp_severe,0
2020-05,3,U,W,U,ICU_crit_care,0
2020-05,3,U,W,U,non_resp_severe,0
2020-05,3,U,W,U,non_severe,3
2020-05,3,U,W,U,resp_severe,1
2020-05,4,F,A,PCV13_only,ICU_crit_care,0
2020-05,4,F,A,PCV13_only,non_resp_severe,0
2020-05,4,F,A,PCV13_only,non_severe,0
2020-05,4,F,A,PCV13_only,resp_severe,3
2020-05,4,F,A,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,4,F,A,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,4,F,A,PCV13_PPSV23_10yrs,non_severe,0
2020-05,4,F,A,PCV13_PPSV23_10yrs,resp_severe,0
2020-05,4,F,A,PPSV23_10yrs,ICU_crit_care,0
2020-05,4,F,A,PPSV23_10yrs,non_resp_severe,0
2020-05,4,F,A,PPSV23_10yrs,non_severe,3
2020-05,4,F,A,PPSV23_10yrs,resp_severe,0
2020-05,4,F,A,U,ICU_crit_care,0
2020-05,4,F,A,U,non_resp_severe,4
2020-05,4,F,A,U,non_severe,25
2020-05,4,F,A,U,resp_severe,2
2020-05,4,F,B,PCV13_only,ICU_crit_care,0
2020-05,4,F,B,PCV13_only,non_resp_severe,0
2020-05,4,F,B,PCV13_only,non_severe,4
2020-05,4,F,B,PCV13_only,resp_severe,2
2020-05,4,F,B,PCV13_PPSV23_10yrs,ICU_crit_care,3
2020-05,4,F,B,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,4,F,B,PCV13_PPSV23_10yrs,non_severe,1
2020-05,4,F,B,PCV13_PPSV23_10yrs,resp_severe,1
2020-05,4,F,B,PPSV23_10yrs,ICU_crit_care,0
2020-05,4,F,B,PPSV23_10yrs,non_resp_severe,1
2020-05,4,F,B,PPSV23_10yrs,non_severe,2
2020-05,4,F,B,PPSV23_10yrs,resp_severe,1
2020-05,4,F,B,U,ICU_crit_care,7
2020-05,4,F,B,U,non_resp_severe,11
2020-05,4,F,B,U,non_severe,75
2020-05,4,F,B,U,resp_severe,36
2020-05,4,F,H,PCV13_only,ICU_crit_care,1
2020-05,4,F,H,PCV13_only,non_resp_severe,1
2020-05,4,F,H,PCV13_only,non_severe,5
2020-05,4,F,H,PCV13_only,resp_severe,6
2020-05,4,F,H,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,4,F,H,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,4,F,H,PCV13_PPSV23_10yrs,non_severe,2
2020-05,4,F,H,PCV13_PPSV23_10yrs,resp_severe,0
2020-05,4,F,H,PPSV23_10yrs,ICU_crit_care,0
2020-05,4,F,H,PPSV23_10yrs,non_resp_severe,1
2020-05,4,F,H,PPSV23_10yrs,non_severe,6
2020-05,4,F,H,PPSV23_10yrs,resp_severe,2
2020-05,4,F,H,U,ICU_crit_care,9
2020-05,4,F,H,U,non_resp_severe,21
2020-05,4,F,H,U,non_severe,90
2020-05,4,F,H,U,resp_severe,50
2020-05,4,F,U,PCV13_only,ICU_crit_care,9
2020-05,4,F,U,PCV13_only,non_resp_severe,14
2020-05,4,F,U,PCV13_only,non_severe,77
2020-05,4,F,U,PCV13_only,resp_severe,25
2020-05,4,F,U,PCV13_PPSV23_10yrs,ICU_crit_care,3
2020-05,4,F,U,PCV13_PPSV23_10yrs,non_resp_severe,1
2020-05,4,F,U,PCV13_PPSV23_10yrs,non_severe,14
2020-05,4,F,U,PCV13_PPSV23_10yrs,resp_severe,12
2020-05,4,F,U,PPSV23_10yrs,ICU_crit_care,2
2020-05,4,F,U,PPSV23_10yrs,non_resp_severe,8
2020-05,4,F,U,PPSV23_10yrs,non_severe,46
2020-05,4,F,U,PPSV23_10yrs,resp_severe,15
2020-05,4,F,U,U,ICU_crit_care,101
2020-05,4,F,U,U,non_resp_severe,174
2020-05,4,F,U,U,non_severe,1137
2020-05,4,F,U,U,resp_severe,433
2020-05,4,F,W,PCV13_only,ICU_crit_care,5
2020-05,4,F,W,PCV13_only,non_resp_severe,12
2020-05,4,F,W,PCV13_only,non_severe,48
2020-05,4,F,W,PCV13_only,resp_severe,13
2020-05,4,F,W,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,4,F,W,PCV13_PPSV23_10yrs,non_resp_severe,3
2020-05,4,F,W,PCV13_PPSV23_10yrs,non_severe,11
2020-05,4,F,W,PCV13_PPSV23_10yrs,resp_severe,2
2020-05,4,F,W,PPSV23_10yrs,ICU_crit_care,2
2020-05,4,F,W,PPSV23_10yrs,non_resp_severe,2
2020-05,4,F,W,PPSV23_10yrs,non_severe,26
2020-05,4,F,W,PPSV23_10yrs,resp_severe,6
2020-05,4,F,W,U,ICU_crit_care,40
2020-05,4,F,W,U,non_resp_severe,102
2020-05,4,F,W,U,non_severe,614
2020-05,4,F,W,U,resp_severe,202
2020-05,4,M,A,PCV13_only,ICU_crit_care,0
2020-05,4,M,A,PCV13_only,non_resp_severe,1
2020-05,4,M,A,PCV13_only,non_severe,1
2020-05,4,M,A,PCV13_only,resp_severe,0
2020-05,4,M,A,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,4,M,A,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,4,M,A,PCV13_PPSV23_10yrs,non_severe,0
2020-05,4,M,A,PCV13_PPSV23_10yrs,resp_severe,0
2020-05,4,M,A,PPSV23_10yrs,ICU_crit_care,0
2020-05,4,M,A,PPSV23_10yrs,non_resp_severe,0
2020-05,4,M,A,PPSV23_10yrs,non_severe,0
2020-05,4,M,A,PPSV23_10yrs,resp_severe,1
2020-05,4,M,A,U,ICU_crit_care,2
2020-05,4,M,A,U,non_resp_severe,2
2020-05,4,M,A,U,non_severe,18
2020-05,4,M,A,U,resp_severe,8
2020-05,4,M,B,PCV13_only,ICU_crit_care,0
2020-05,4,M,B,PCV13_only,non_resp_severe,2
2020-05,4,M,B,PCV13_only,non_severe,6
2020-05,4,M,B,PCV13_only,resp_severe,0
2020-05,4,M,B,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,4,M,B,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,4,M,B,PCV13_PPSV23_10yrs,non_severe,3
2020-05,4,M,B,PCV13_PPSV23_10yrs,resp_severe,0
2020-05,4,M,B,PPSV23_10yrs,ICU_crit_care,0
2020-05,4,M,B,PPSV23_10yrs,non_resp_severe,0
2020-05,4,M,B,PPSV23_10yrs,non_severe,4
2020-05,4,M,B,PPSV23_10yrs,resp_severe,3
2020-05,4,M,B,U,ICU_crit_care,6
2020-05,4,M,B,U,non_resp_severe,9
2020-05,4,M,B,U,non_severe,27
2020-05,4,M,B,U,resp_severe,27
2020-05,4,M,H,PCV13_only,ICU_crit_care,1
2020-05,4,M,H,PCV13_only,non_resp_severe,3
2020-05,4,M,H,PCV13_only,non_severe,1
2020-05,4,M,H,PCV13_only,resp_severe,1
2020-05,4,M,H,PCV13_PPSV23_10yrs,ICU_crit_care,2
2020-05,4,M,H,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,4,M,H,PCV13_PPSV23_10yrs,non_severe,1
2020-05,4,M,H,PCV13_PPSV23_10yrs,resp_severe,0
2020-05,4,M,H,PPSV23_10yrs,ICU_crit_care,2
2020-05,4,M,H,PPSV23_10yrs,non_resp_severe,0
2020-05,4,M,H,PPSV23_10yrs,non_severe,2
2020-05,4,M,H,PPSV23_10yrs,resp_severe,2
2020-05,4,M,H,U,ICU_crit_care,8
2020-05,4,M,H,U,non_resp_severe,11
2020-05,4,M,H,U,non_severe,53
2020-05,4,M,H,U,resp_severe,32
2020-05,4,M,U,PCV13_only,ICU_crit_care,11
2020-05,4,M,U,PCV13_only,non_resp_severe,2
2020-05,4,M,U,PCV13_only,non_severe,41
2020-05,4,M,U,PCV13_only,resp_severe,15
2020-05,4,M,U,PCV13_PPSV23_10yrs,ICU_crit_care,1
2020-05,4,M,U,PCV13_PPSV23_10yrs,non_resp_severe,1
2020-05,4,M,U,PCV13_PPSV23_10yrs,non_severe,5
2020-05,4,M,U,PCV13_PPSV23_10yrs,resp_severe,5
2020-05,4,M,U,PPSV23_10yrs,ICU_crit_care,2
2020-05,4,M,U,PPSV23_10yrs,non_resp_severe,5
2020-05,4,M,U,PPSV23_10yrs,non_severe,20
2020-05,4,M,U,PPSV23_10yrs,resp_severe,18
2020-05,4,M,U,U,ICU_crit_care,86
2020-05,4,M,U,U,non_resp_severe,118
2020-05,4,M,U,U,non_severe,566
2020-05,4,M,U,U,resp_severe,308
2020-05,4,M,W,PCV13_only,ICU_crit_care,5
2020-05,4,M,W,PCV13_only,non_resp_severe,5
2020-05,4,M,W,PCV13_only,non_severe,25
2020-05,4,M,W,PCV13_only,resp_severe,10
2020-05,4,M,W,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,4,M,W,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,4,M,W,PCV13_PPSV23_10yrs,non_severe,1
2020-05,4,M,W,PCV13_PPSV23_10yrs,resp_severe,0
2020-05,4,M,W,PPSV23_10yrs,ICU_crit_care,0
2020-05,4,M,W,PPSV23_10yrs,non_resp_severe,2
2020-05,4,M,W,PPSV23_10yrs,non_severe,11
2020-05,4,M,W,PPSV23_10yrs,resp_severe,9
2020-05,4,M,W,U,ICU_crit_care,31
2020-05,4,M,W,U,non_resp_severe,58
2020-05,4,M,W,U,non_severe,292
2020-05,4,M,W,U,resp_severe,128
2020-05,4,U,A,PCV13_only,ICU_crit_care,0
2020-05,4,U,A,PCV13_only,non_resp_severe,0
2020-05,4,U,A,PCV13_only,non_severe,0
2020-05,4,U,A,PCV13_only,resp_severe,0
2020-05,4,U,A,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,4,U,A,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,4,U,A,PCV13_PPSV23_10yrs,non_severe,0
2020-05,4,U,A,PCV13_PPSV23_10yrs,resp_severe,0
2020-05,4,U,A,PPSV23_10yrs,ICU_crit_care,0
2020-05,4,U,A,PPSV23_10yrs,non_resp_severe,0
2020-05,4,U,A,PPSV23_10yrs,non_severe,0
2020-05,4,U,A,PPSV23_10yrs,resp_severe,0
2020-05,4,U,A,U,ICU_crit_care,0
2020-05,4,U,A,U,non_resp_severe,0
2020-05,4,U,A,U,non_severe,0
2020-05,4,U,A,U,resp_severe,0
2020-05,4,U,B,PCV13_only,ICU_crit_care,0
2020-05,4,U,B,PCV13_only,non_resp_severe,0
2020-05,4,U,B,PCV13_only,non_severe,0
2020-05,4,U,B,PCV13_only,resp_severe,0
2020-05,4,U,B,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,4,U,B,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,4,U,B,PCV13_PPSV23_10yrs,non_severe,0
2020-05,4,U,B,PCV13_PPSV23_10yrs,resp_severe,0
2020-05,4,U,B,PPSV23_10yrs,ICU_crit_care,0
2020-05,4,U,B,PPSV23_10yrs,non_resp_severe,0
2020-05,4,U,B,PPSV23_10yrs,non_severe,0
2020-05,4,U,B,PPSV23_10yrs,resp_severe,0
2020-05,4,U,B,U,ICU_crit_care,0
2020-05,4,U,B,U,non_resp_severe,0
2020-05,4,U,B,U,non_severe,3
2020-05,4,U,B,U,resp_severe,0
2020-05,4,U,H,PCV13_only,ICU_crit_care,0
2020-05,4,U,H,PCV13_only,non_resp_severe,0
2020-05,4,U,H,PCV13_only,non_severe,0
2020-05,4,U,H,PCV13_only,resp_severe,0
2020-05,4,U,H,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,4,U,H,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,4,U,H,PCV13_PPSV23_10yrs,non_severe,0
2020-05,4,U,H,PCV13_PPSV23_10yrs,resp_severe,0
2020-05,4,U,H,PPSV23_10yrs,ICU_crit_care,0
2020-05,4,U,H,PPSV23_10yrs,non_resp_severe,0
2020-05,4,U,H,PPSV23_10yrs,non_severe,0
2020-05,4,U,H,PPSV23_10yrs,resp_severe,0
2020-05,4,U,H,U,ICU_crit_care,0
2020-05,4,U,H,U,non_resp_severe,0
2020-05,4,U,H,U,non_severe,0
2020-05,4,U,H,U,resp_severe,0
2020-05,4,U,U,PCV13_only,ICU_crit_care,0
2020-05,4,U,U,PCV13_only,non_resp_severe,0
2020-05,4,U,U,PCV13_only,non_severe,0
2020-05,4,U,U,PCV13_only,resp_severe,0
2020-05,4,U,U,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,4,U,U,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,4,U,U,PCV13_PPSV23_10yrs,non_severe,0
2020-05,4,U,U,PCV13_PPSV23_10yrs,resp_severe,0
2020-05,4,U,U,PPSV23_10yrs,ICU_crit_care,0
2020-05,4,U,U,PPSV23_10yrs,non_resp_severe,0
2020-05,4,U,U,PPSV23_10yrs,non_severe,0
2020-05,4,U,U,PPSV23_10yrs,resp_severe,0
2020-05,4,U,U,U,ICU_crit_care,3
2020-05,4,U,U,U,non_resp_severe,3
2020-05,4,U,U,U,non_severe,6
2020-05,4,U,U,U,resp_severe,3
2020-05,4,U,W,PCV13_only,ICU_crit_care,0
2020-05,4,U,W,PCV13_only,non_resp_severe,0
2020-05,4,U,W,PCV13_only,non_severe,3
2020-05,4,U,W,PCV13_only,resp_severe,0
2020-05,4,U,W,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,4,U,W,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,4,U,W,PCV13_PPSV23_10yrs,non_severe,0
2020-05,4,U,W,PCV13_PPSV23_10yrs,resp_severe,0
2020-05,4,U,W,PPSV23_10yrs,ICU_crit_care,0
2020-05,4,U,W,PPSV23_10yrs,non_resp_severe,0
2020-05,4,U,W,PPSV23_10yrs,non_severe,0
2020-05,4,U,W,PPSV23_10yrs,resp_severe,0
2020-05,4,U,W,U,ICU_crit_care,0
2020-05,4,U,W,U,non_resp_severe,0
2020-05,4,U,W,U,non_severe,3
2020-05,4,U,W,U,resp_severe,0
2020-05,5,F,A,PCV13_only,ICU_crit_care,0
2020-05,5,F,A,PCV13_only,non_resp_severe,0
2020-05,5,F,A,PCV13_only,non_severe,3
2020-05,5,F,A,PCV13_only,resp_severe,2
2020-05,5,F,A,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,5,F,A,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,5,F,A,PCV13_PPSV23_10yrs,non_severe,0
2020-05,5,F,A,PCV13_PPSV23_10yrs,resp_severe,0
2020-05,5,F,A,PPSV23_10yrs,ICU_crit_care,0
2020-05,5,F,A,PPSV23_10yrs,non_resp_severe,3
2020-05,5,F,A,PPSV23_10yrs,non_severe,1
2020-05,5,F,A,PPSV23_10yrs,resp_severe,3
2020-05,5,F,A,U,ICU_crit_care,6
2020-05,5,F,A,U,non_resp_severe,1
2020-05,5,F,A,U,non_severe,21
2020-05,5,F,A,U,resp_severe,7
2020-05,5,F,B,PCV13_only,ICU_crit_care,2
2020-05,5,F,B,PCV13_only,non_resp_severe,1
2020-05,5,F,B,PCV13_only,non_severe,8
2020-05,5,F,B,PCV13_only,resp_severe,3
2020-05,5,F,B,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,5,F,B,PCV13_PPSV23_10yrs,non_resp_severe,3
2020-05,5,F,B,PCV13_PPSV23_10yrs,non_severe,0
2020-05,5,F,B,PCV13_PPSV23_10yrs,resp_severe,0
2020-05,5,F,B,PPSV23_10yrs,ICU_crit_care,3
2020-05,5,F,B,PPSV23_10yrs,non_resp_severe,2
2020-05,5,F,B,PPSV23_10yrs,non_severe,8
2020-05,5,F,B,PPSV23_10yrs,resp_severe,1
2020-05,5,F,B,U,ICU_crit_care,10
2020-05,5,F,B,U,non_resp_severe,26
2020-05,5,F,B,U,non_severe,103
2020-05,5,F,B,U,resp_severe,48
2020-05,5,F,H,PCV13_only,ICU_crit_care,3
2020-05,5,F,H,PCV13_only,non_resp_severe,3
2020-05,5,F,H,PCV13_only,non_severe,7
2020-05,5,F,H,PCV13_only,resp_severe,3
2020-05,5,F,H,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,5,F,H,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,5,F,H,PCV13_PPSV23_10yrs,non_severe,0
2020-05,5,F,H,PCV13_PPSV23_10yrs,resp_severe,1
2020-05,5,F,H,PPSV23_10yrs,ICU_crit_care,0
2020-05,5,F,H,PPSV23_10yrs,non_resp_severe,0
2020-05,5,F,H,PPSV23_10yrs,non_severe,7
2020-05,5,F,H,PPSV23_10yrs,resp_severe,0
2020-05,5,F,H,U,ICU_crit_care,12
2020-05,5,F,H,U,non_resp_severe,12
2020-05,5,F,H,U,non_severe,119
2020-05,5,F,H,U,resp_severe,51
2020-05,5,F,U,PCV13_only,ICU_crit_care,9
2020-05,5,F,U,PCV13_only,non_resp_severe,23
2020-05,5,F,U,PCV13_only,non_severe,146
2020-05,5,F,U,PCV13_only,resp_severe,53
2020-05,5,F,U,PCV13_PPSV23_10yrs,ICU_crit_care,2
2020-05,5,F,U,PCV13_PPSV23_10yrs,non_resp_severe,1
2020-05,5,F,U,PCV13_PPSV23_10yrs,non_severe,13
2020-05,5,F,U,PCV13_PPSV23_10yrs,resp_severe,1
2020-05,5,F,U,PPSV23_10yrs,ICU_crit_care,1
2020-05,5,F,U,PPSV23_10yrs,non_resp_severe,16
2020-05,5,F,U,PPSV23_10yrs,non_severe,76
2020-05,5,F,U,PPSV23_10yrs,resp_severe,18
2020-05,5,F,U,U,ICU_crit_care,130
2020-05,5,F,U,U,non_resp_severe,409
2020-05,5,F,U,U,non_severe,2513
2020-05,5,F,U,U,resp_severe,830
2020-05,5,F,W,PCV13_only,ICU_crit_care,6
2020-05,5,F,W,PCV13_only,non_resp_severe,6
2020-05,5,F,W,PCV13_only,non_severe,60
2020-05,5,F,W,PCV13_only,resp_severe,24
2020-05,5,F,W,PCV13_PPSV23_10yrs,ICU_crit_care,3
2020-05,5,F,W,PCV13_PPSV23_10yrs,non_resp_severe,2
2020-05,5,F,W,PCV13_PPSV23_10yrs,non_severe,13
2020-05,5,F,W,PCV13_PPSV23_10yrs,resp_severe,1
2020-05,5,F,W,PPSV23_10yrs,ICU_crit_care,1
2020-05,5,F,W,PPSV23_10yrs,non_resp_severe,10
2020-05,5,F,W,PPSV23_10yrs,non_severe,27
2020-05,5,F,W,PPSV23_10yrs,resp_severe,9
2020-05,5,F,W,U,ICU_crit_care,37
2020-05,5,F,W,U,non_resp_severe,180
2020-05,5,F,W,U,non_severe,960
2020-05,5,F,W,U,resp_severe,314
2020-05,5,M,A,PCV13_only,ICU_crit_care,0
2020-05,5,M,A,PCV13_only,non_resp_severe,0
2020-05,5,M,A,PCV13_only,non_severe,3
2020-05,5,M,A,PCV13_only,resp_severe,0
2020-05,5,M,A,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,5,M,A,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,5,M,A,PCV13_PPSV23_10yrs,non_severe,0
2020-05,5,M,A,PCV13_PPSV23_10yrs,resp_severe,0
2020-05,5,M,A,PPSV23_10yrs,ICU_crit_care,0
2020-05,5,M,A,PPSV23_10yrs,non_resp_severe,0
2020-05,5,M,A,PPSV23_10yrs,non_severe,0
2020-05,5,M,A,PPSV23_10yrs,resp_severe,0
2020-05,5,M,A,U,ICU_crit_care,2
2020-05,5,M,A,U,non_resp_severe,1
2020-05,5,M,A,U,non_severe,8
2020-05,5,M,A,U,resp_severe,5
2020-05,5,M,B,PCV13_only,ICU_crit_care,0
2020-05,5,M,B,PCV13_only,non_resp_severe,0
2020-05,5,M,B,PCV13_only,non_severe,4
2020-05,5,M,B,PCV13_only,resp_severe,2
2020-05,5,M,B,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,5,M,B,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,5,M,B,PCV13_PPSV23_10yrs,non_severe,3
2020-05,5,M,B,PCV13_PPSV23_10yrs,resp_severe,0
2020-05,5,M,B,PPSV23_10yrs,ICU_crit_care,0
2020-05,5,M,B,PPSV23_10yrs,non_resp_severe,0
2020-05,5,M,B,PPSV23_10yrs,non_severe,1
2020-05,5,M,B,PPSV23_10yrs,resp_severe,0
2020-05,5,M,B,U,ICU_crit_care,6
2020-05,5,M,B,U,non_resp_severe,6
2020-05,5,M,B,U,non_severe,26
2020-05,5,M,B,U,resp_severe,15
2020-05,5,M,H,PCV13_only,ICU_crit_care,0
2020-05,5,M,H,PCV13_only,non_resp_severe,3
2020-05,5,M,H,PCV13_only,non_severe,1
2020-05,5,M,H,PCV13_only,resp_severe,0
2020-05,5,M,H,PCV13_PPSV23_10yrs,ICU_crit_care,3
2020-05,5,M,H,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,5,M,H,PCV13_PPSV23_10yrs,non_severe,0
2020-05,5,M,H,PCV13_PPSV23_10yrs,resp_severe,0
2020-05,5,M,H,PPSV23_10yrs,ICU_crit_care,2
2020-05,5,M,H,PPSV23_10yrs,non_resp_severe,0
2020-05,5,M,H,PPSV23_10yrs,non_severe,3
2020-05,5,M,H,PPSV23_10yrs,resp_severe,1
2020-05,5,M,H,U,ICU_crit_care,11
2020-05,5,M,H,U,non_resp_severe,8
2020-05,5,M,H,U,non_severe,51
2020-05,5,M,H,U,resp_severe,18
2020-05,5,M,U,PCV13_only,ICU_crit_care,5
2020-05,5,M,U,PCV13_only,non_resp_severe,5
2020-05,5,M,U,PCV13_only,non_severe,40
2020-05,5,M,U,PCV13_only,resp_severe,24
2020-05,5,M,U,PCV13_PPSV23_10yrs,ICU_crit_care,3
2020-05,5,M,U,PCV13_PPSV23_10yrs,non_resp_severe,3
2020-05,5,M,U,PCV13_PPSV23_10yrs,non_severe,7
2020-05,5,M,U,PCV13_PPSV23_10yrs,resp_severe,1
2020-05,5,M,U,PPSV23_10yrs,ICU_crit_care,2
2020-05,5,M,U,PPSV23_10yrs,non_resp_severe,8
2020-05,5,M,U,PPSV23_10yrs,non_severe,22
2020-05,5,M,U,PPSV23_10yrs,resp_severe,14
2020-05,5,M,U,U,ICU_crit_care,101
2020-05,5,M,U,U,non_resp_severe,137
2020-05,5,M,U,U,non_severe,718
2020-05,5,M,U,U,resp_severe,371
2020-05,5,M,W,PCV13_only,ICU_crit_care,1
2020-05,5,M,W,PCV13_only,non_resp_severe,4
2020-05,5,M,W,PCV13_only,non_severe,20
2020-05,5,M,W,PCV13_only,resp_severe,9
2020-05,5,M,W,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,5,M,W,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,5,M,W,PCV13_PPSV23_10yrs,non_severe,1
2020-05,5,M,W,PCV13_PPSV23_10yrs,resp_severe,2
2020-05,5,M,W,PPSV23_10yrs,ICU_crit_care,0
2020-05,5,M,W,PPSV23_10yrs,non_resp_severe,0
2020-05,5,M,W,PPSV23_10yrs,non_severe,12
2020-05,5,M,W,PPSV23_10yrs,resp_severe,2
2020-05,5,M,W,U,ICU_crit_care,36
2020-05,5,M,W,U,non_resp_severe,46
2020-05,5,M,W,U,non_severe,307
2020-05,5,M,W,U,resp_severe,136
2020-05,5,U,A,PCV13_only,ICU_crit_care,0
2020-05,5,U,A,PCV13_only,non_resp_severe,0
2020-05,5,U,A,PCV13_only,non_severe,0
2020-05,5,U,A,PCV13_only,resp_severe,0
2020-05,5,U,A,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,5,U,A,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,5,U,A,PCV13_PPSV23_10yrs,non_severe,0
2020-05,5,U,A,PCV13_PPSV23_10yrs,resp_severe,0
2020-05,5,U,A,PPSV23_10yrs,ICU_crit_care,0
2020-05,5,U,A,PPSV23_10yrs,non_resp_severe,0
2020-05,5,U,A,PPSV23_10yrs,non_severe,0
2020-05,5,U,A,PPSV23_10yrs,resp_severe,0
2020-05,5,U,A,U,ICU_crit_care,0
2020-05,5,U,A,U,non_resp_severe,0
2020-05,5,U,A,U,non_severe,0
2020-05,5,U,A,U,resp_severe,0
2020-05,5,U,B,PCV13_only,ICU_crit_care,0
2020-05,5,U,B,PCV13_only,non_resp_severe,0
2020-05,5,U,B,PCV13_only,non_severe,0
2020-05,5,U,B,PCV13_only,resp_severe,0
2020-05,5,U,B,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,5,U,B,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,5,U,B,PCV13_PPSV23_10yrs,non_severe,0
2020-05,5,U,B,PCV13_PPSV23_10yrs,resp_severe,0
2020-05,5,U,B,PPSV23_10yrs,ICU_crit_care,0
2020-05,5,U,B,PPSV23_10yrs,non_resp_severe,0
2020-05,5,U,B,PPSV23_10yrs,non_severe,0
2020-05,5,U,B,PPSV23_10yrs,resp_severe,0
2020-05,5,U,B,U,ICU_crit_care,0
2020-05,5,U,B,U,non_resp_severe,0
2020-05,5,U,B,U,non_severe,3
2020-05,5,U,B,U,resp_severe,0
2020-05,5,U,H,PCV13_only,ICU_crit_care,0
2020-05,5,U,H,PCV13_only,non_resp_severe,0
2020-05,5,U,H,PCV13_only,non_severe,0
2020-05,5,U,H,PCV13_only,resp_severe,0
2020-05,5,U,H,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,5,U,H,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,5,U,H,PCV13_PPSV23_10yrs,non_severe,0
2020-05,5,U,H,PCV13_PPSV23_10yrs,resp_severe,0
2020-05,5,U,H,PPSV23_10yrs,ICU_crit_care,0
2020-05,5,U,H,PPSV23_10yrs,non_resp_severe,0
2020-05,5,U,H,PPSV23_10yrs,non_severe,0
2020-05,5,U,H,PPSV23_10yrs,resp_severe,0
2020-05,5,U,H,U,ICU_crit_care,0
2020-05,5,U,H,U,non_resp_severe,0
2020-05,5,U,H,U,non_severe,0
2020-05,5,U,H,U,resp_severe,0
2020-05,5,U,U,PCV13_only,ICU_crit_care,0
2020-05,5,U,U,PCV13_only,non_resp_severe,0
2020-05,5,U,U,PCV13_only,non_severe,0
2020-05,5,U,U,PCV13_only,resp_severe,0
2020-05,5,U,U,PCV13_PPSV23_10yrs,ICU_crit_care,0
2020-05,5,U,U,PCV13_PPSV23_10yrs,non_resp_severe,0
2020-05,5,U,U,PCV13_PPSV23_10yrs,non_severe,0
2020-05,5,U,U,PCV13_PPSV23_10yrs,resp_severe,0
2020-05,5,U,U,PPSV23_10yrs,ICU_crit_care,0
